Distance,Home_X,Home_Y,Work_X,Work_Y,Home_Hcode,Work_Hcode,Prob
7,127.079926,37.668083,126.9761,37.557823,1135066500,1114054000,0.00025
3,126.91231,37.61745,126.93307,37.57328,1138055200,1141061500,0.00015
4,126.936806,37.47438,127.01026,37.487865,1162066500,1165053000,0.0001
2,126.94212,37.542072,126.9761,37.557823,1144059000,1114054000,0.00035
3,126.970795,37.60893,127.01673,37.59349,1111056000,1129057500,0.00035
7,126.86243,37.501842,127.0346,37.499786,1153072000,1168064000,0.0002
1,127.134575,37.529144,127.12682,37.51835,1174066000,1171056600,0.00015
4,126.90975,37.59873,126.97455,37.56353,1138063100,1114052000,0.0003
6,127.05245,37.47658,126.97455,37.56353,1168069000,1114052000,0.00015
5,127.08216,37.61453,127.13126,37.53745,1126062000,1174062000,0.00015
4,127.01584,37.617207,127.081604,37.582317,1130557500,1126055000,0.0001
1,127.13365,37.539375,127.141075,37.537792,1174062000,1174068500,0.00025
3,126.91452,37.581024,126.94834,37.53954,1141072000,1144058500,0.0002
4,126.93289,37.479694,127.01026,37.487865,1162064500,1165053000,0.00015
6,126.84083,37.569103,126.88311,37.47783,1150060300,1154551000,0.0001
2,126.9547,37.559666,126.9847,37.57201,1141055500,1111061500,0.0002
1,127.08945,37.588623,127.08404,37.594917,1126056500,1126059000,0.00015
1,126.92145,37.47129,126.9305,37.48564,1162077500,1162069500,0.00025
4,127.00559,37.591564,127.06595,37.56431,1129052500,1123065000,0.00015
7,127.05039,37.630737,126.869385,37.552986,1135057000,1150051000,0.00025
4,126.96029,37.480988,127.02557,37.511536,1162057500,1168052100,0.0002
3,126.99646,37.557877,126.94108,37.562218,1114057000,1141058500,0.00035
1,126.83997,37.523254,126.861595,37.525505,1147059000,1147065000,5e-05
4,127.10063,37.470707,127.08234,37.537407,1168070000,1121582000,5e-05
7,127.02059,37.653446,127.0346,37.499786,1132066000,1168064000,0.0003
5,126.87425,37.51936,126.81424,37.578785,1147063000,1150064100,0.0002
2,127.126015,37.543873,127.1101,37.526978,1174061000,1171052000,0.0003
7,126.85717,37.52565,127.0628,37.50562,1147065000,1168061000,0.0002
4,126.89333,37.46519,126.8961,37.524788,1154561000,1156055000,5e-05
2,127.09243,37.511665,127.05818,37.49445,1171068000,1168060000,0.00015
4,127.06795,37.566452,127.05458,37.50417,1123065000,1168063000,0.0002
2,126.90038,37.50939,126.88311,37.47783,1156058500,1154551000,0.00025
2,127.033195,37.575626,127.011055,37.5959,1123053600,1129059000,0.0001
7,127.10719,37.49757,126.9847,37.57201,1171063100,1111061500,0.0003
6,126.99777,37.587925,127.01026,37.487865,1111065000,1165053000,0.0001
4,126.96506,37.556892,126.99865,37.610867,1114068000,1129064000,0.00015
7,127.11519,37.530403,126.983185,37.565777,1171052000,1114055000,0.0001
7,127.09161,37.55013,126.88311,37.47783,1121586000,1154551000,0.00025
4,127.05093,37.579296,126.97979,37.549194,1123056000,1117051000,0.00015
2,127.08878,37.578266,127.0516,37.579556,1126057000,1123056000,0.0001
3,127.00348,37.563404,127.032486,37.525246,1114059000,1168054500,0.0003
7,126.80857,37.568462,127.02388,37.55368,1150064000,1120059000,5e-05
1,126.98984,37.48901,126.98542,37.478188,1165062100,1165061000,0.0001
4,127.0079,37.615818,127.06595,37.56431,1129065000,1123065000,0.00025
6,126.8885,37.502903,126.97455,37.56353,1153056000,1114052000,5e-05
7,126.84328,37.512978,126.9847,37.57201,1147064000,1111061500,0.0002
7,127.031265,37.64759,127.02049,37.49868,1132068000,1165053100,0.0004
7,126.90975,37.59873,127.05012,37.509747,1138063100,1168059000,0.00015
3,127.13073,37.482246,127.094955,37.510857,1171064600,1171068000,0.00015
7,127.13365,37.539375,126.94108,37.562218,1174062000,1141058500,0.0001
7,127.04778,37.679993,126.925804,37.524593,1132052200,1156054000,0.00025
7,126.84083,37.569103,127.02878,37.49143,1150060300,1165052000,5e-05
1,126.973404,37.54798,126.9761,37.557823,1117053000,1114054000,0.0004
2,126.87195,37.525826,126.900505,37.531773,1147051000,1156056000,0.0002
7,127.100975,37.5999,127.01026,37.487865,1126065500,1165053000,0.0001
1,127.12778,37.534306,127.12458,37.540825,1174065000,1174061000,0.0001
7,127.126015,37.551807,126.8956,37.484562,1174058000,1153054000,0.00035
7,127.1486,37.49973,126.994446,37.565884,1171055000,1114060500,0.00025
5,127.06241,37.592278,126.99275,37.53361,1123072000,1117065000,0.00025
2,127.0541,37.678062,127.044525,37.654045,1135063000,1132051500,0.00015
1,127.02787,37.509563,127.0346,37.499786,1168052100,1168064000,0.00015
2,127.044174,37.604347,127.00983,37.606007,1129072500,1129063000,5e-05
7,127.02521,37.627644,126.83402,37.564774,1130553500,1150060300,0.00015
1,127.02589,37.552574,127.01361,37.56627,1120059000,1114061500,0.00025
4,126.94957,37.593525,126.96763,37.530537,1141064000,1117062500,0.00015
7,126.90454,37.570023,127.0516,37.579556,1144073000,1123056000,5e-05
1,127.07034,37.544857,127.07459,37.54247,1121571000,1121571000,0.0001
1,126.90827,37.52375,126.91089,37.51408,1156053500,1156051500,0.0002
6,127.066605,37.602104,127.0346,37.499786,1123075000,1168064000,0.00015
4,126.88567,37.580196,126.81501,37.569675,1144074000,1150063000,0.0003
3,127.13637,37.517563,127.08557,37.493286,1171056600,1168073000,0.00015
4,127.07297,37.576775,127.015854,37.543037,1123066000,1120064500,0.00015
3,127.0123,37.596016,126.9651,37.563015,1129059000,1141056500,0.00025
2,126.91452,37.581024,126.93197,37.612537,1141072000,1138052000,0.0002
2,127.08588,37.541626,127.0592,37.545345,1121585000,1120069000,0.00015
5,127.075226,37.598843,126.983185,37.565777,1126061000,1114055000,5e-05
2,126.94212,37.542072,126.925804,37.524593,1144059000,1156054000,0.00035
6,126.90454,37.570023,126.88311,37.47783,1144073000,1154551000,0.0001
3,126.98281,37.56373,126.94834,37.53954,1114055000,1144058500,0.00035
3,126.87195,37.525826,126.8956,37.484562,1147051000,1153054000,0.00025
2,126.86243,37.501842,126.88311,37.47783,1153072000,1154551000,0.00025
3,127.085205,37.558613,127.03232,37.575073,1121575000,1123053600,0.0004
7,127.09979,37.48695,126.9847,37.57201,1168075000,1111061500,0.0002
6,127.07212,37.53465,126.94696,37.54184,1121584000,1144059000,5e-05
7,127.13003,37.496304,127.01673,37.59349,1171063200,1129057500,0.00025
2,127.09147,37.50212,127.060036,37.51189,1171061000,1168058000,0.00025
4,126.93169,37.615192,126.994446,37.565884,1138052000,1114060500,0.00025
5,127.08945,37.588623,126.983185,37.565777,1126056500,1114055000,0.00025
2,126.83438,37.54428,126.873886,37.527237,1150056000,1147051000,0.0002
7,126.85358,37.506054,127.00529,37.50825,1153073000,1165058000,0.00015
3,127.01358,37.51543,126.96763,37.530537,1165054000,1117062500,0.0001
1,127.06241,37.592278,127.05986,37.581562,1123072000,1123057000,5e-05
1,127.03339,37.55242,127.015854,37.543037,1120058000,1120064500,0.0001
7,127.066696,37.621105,127.04225,37.47005,1135058000,1165065200,0.0003
4,126.92183,37.613224,126.97455,37.56353,1138057000,1114052000,0.0005
7,127.06129,37.650402,127.05012,37.509747,1135069500,1168059000,0.0004
7,127.134575,37.529144,127.00471,37.565742,1174066000,1114059000,0.0002
4,126.98924,37.50109,126.925804,37.524593,1165055000,1156054000,5e-05
3,127.0279,37.557564,126.9761,37.557823,1120057000,1114054000,0.00015
1,126.907585,37.482822,126.91129,37.487244,1162072500,1159067000,0.0002
3,126.87425,37.51936,126.90796,37.49281,1147063000,1156070000,0.00015
3,127.10719,37.49757,127.08234,37.537407,1171063100,1121582000,0.00025
1,127.141655,37.494694,127.13141,37.49576,1171053100,1171063200,0.0001
3,126.944786,37.59682,126.97455,37.56353,1141066000,1114052000,0.00015
3,126.91014,37.49009,126.925804,37.524593,1159067000,1156054000,0.00015
1,126.91776,37.572098,126.9238,37.578686,1141069000,1141070000,0.0001
1,127.02059,37.653446,127.01248,37.65564,1132066000,1130564500,0.00025
7,127.14596,37.551018,126.983185,37.565777,1174053000,1114055000,0.00015
4,126.91664,37.50338,126.97208,37.54746,1156069000,1117053000,0.0002
3,126.92334,37.638718,126.94732,37.59157,1138069000,1141064000,0.00015
4,127.019035,37.48753,126.94998,37.4629,1165051000,1162073500,0.0001
2,127.134575,37.529144,127.12213,37.496838,1174066000,1171062000,5e-05
4,126.875534,37.49406,126.92121,37.554344,1153052000,1144066000,5e-05
3,126.8503,37.500046,126.8956,37.484562,1153074000,1153054000,0.0001
1,126.915825,37.624588,126.90982,37.609818,1138055100,1138056000,0.00025
1,127.00377,37.56032,127.00417,37.558838,1114058000,1114058000,0.00035
7,127.034035,37.61573,126.89422,37.516567,1130554500,1156060500,0.0005
6,127.03106,37.657215,126.972786,37.572796,1132068100,1111053000,0.00015
7,127.0541,37.678062,126.959595,37.506313,1135063000,1159060500,0.00025
1,127.0485,37.522038,127.047646,37.52253,1168056500,1168056500,0.0001
3,127.026634,37.5611,126.9761,37.557823,1120052000,1114054000,0.0001
2,127.06125,37.596195,127.01656,37.60214,1123074000,1129062000,0.00015
1,127.09147,37.50212,127.075035,37.508385,1171061000,1171072000,0.00015
3,126.84328,37.512978,126.8961,37.524788,1147064000,1156055000,0.0001
7,127.15086,37.55883,126.88982,37.57964,1174055000,1144074000,0.0001
2,127.06681,37.551952,127.0855,37.534027,1120072000,1121583000,0.0001
1,127.019035,37.48753,127.0346,37.499786,1165051000,1168064000,0.00045
5,126.965,37.488155,126.99266,37.560867,1159065100,1114057000,0.0001
3,126.972466,37.488396,127.02049,37.49868,1159064000,1165053100,0.0003
2,126.90226,37.469326,126.90271,37.443546,1154564000,1154569000,0.00025
5,127.010994,37.60429,126.92246,37.638824,1129063000,1138069000,0.00015
5,127.04228,37.626144,126.983185,37.565777,1130560800,1114055000,0.00015
5,126.94694,37.54962,126.94998,37.4629,1144061000,1162073500,0.00015
5,126.895805,37.502132,127.0044,37.501976,1156072000,1165058100,0.0001
1,127.04589,37.61724,127.04322,37.614918,1129076000,1129076000,0.00025
6,127.0266,37.467228,126.95451,37.54658,1165065100,1144056500,0.0001
2,126.87133,37.552193,126.88929,37.52562,1150051000,1156061000,0.0002
4,126.938965,37.509956,126.9847,37.57201,1159052000,1111061500,0.0003
3,126.95459,37.52718,126.9651,37.563015,1117064000,1141056500,0.0002
2,126.93276,37.585606,126.9651,37.563015,1141068500,1141056500,0.00015
7,127.06125,37.596195,126.98712,37.494915,1123074000,1165059000,0.00015
3,126.96506,37.556892,127.02108,37.56459,1114068000,1114065000,0.0001
6,126.92371,37.496037,127.047646,37.52253,1159068000,1168056500,0.0001
3,126.91452,37.581024,126.96656,37.55938,1141072000,1114068000,0.0001
5,127.08878,37.578266,127.05984,37.651226,1126057000,1135069500,0.0001
6,127.07688,37.658607,127.03847,37.569088,1135062400,1120054000,0.0001
5,127.01584,37.617207,126.94108,37.562218,1130557500,1141058500,0.0001
1,127.055275,37.50158,127.05458,37.50417,1168063000,1168063000,0.0003
5,127.13858,37.54591,127.047295,37.588943,1174060000,1123070500,0.00015
7,126.815445,37.55941,126.9847,37.57201,1150062000,1111061500,5e-05
2,126.85717,37.52565,126.83276,37.53388,1147065000,1147056000,0.0001
1,127.0187,37.609486,127.03392,37.596947,1129066000,1129070500,0.0002
7,127.16414,37.559277,127.03564,37.51618,1174056000,1168053100,0.00015
2,127.12221,37.50976,127.12065,37.48295,1171056100,1171064200,0.0001
1,127.135025,37.55229,127.15006,37.557384,1174057000,1174055000,5e-05
7,126.90523,37.50572,127.102036,37.515274,1156065000,1171071000,0.00025
5,127.126015,37.543873,127.0346,37.499786,1174061000,1168064000,0.00015
1,127.010994,37.60429,127.00983,37.606007,1129063000,1129063000,0.0003
2,126.95916,37.575596,127.00077,37.5796,1111057000,1111064000,0.0003
3,127.117256,37.537052,127.0628,37.50562,1171051000,1168061000,0.0002
3,127.03593,37.58501,127.0664,37.53727,1123054500,1121584700,0.0003
5,126.91664,37.50338,126.99266,37.560867,1156069000,1114057000,0.0002
2,126.92334,37.638718,126.92166,37.613743,1138069000,1138057000,5e-05
3,126.93872,37.467335,126.9289,37.50731,1162073500,1159066000,0.0002
3,126.968124,37.581764,126.92121,37.554344,1111051500,1144066000,0.00015
1,127.010704,37.55071,127.01361,37.56627,1114063500,1114061500,0.00015
7,127.06408,37.609386,126.8961,37.524788,1129081000,1156055000,0.0005
4,127.09395,37.5847,127.00983,37.606007,1126057500,1129063000,0.0001
3,126.972466,37.488396,127.0346,37.499786,1159064000,1168064000,0.0003
7,127.0745,37.64981,127.134575,37.50432,1135062100,1171057000,0.00035
2,127.036644,37.515,127.01026,37.487865,1168053100,1165053000,0.0002
4,126.90225,37.531227,126.88311,37.47783,1156056000,1154551000,0.00015
7,127.135025,37.55229,126.94108,37.562218,1174057000,1141058500,0.00035
2,126.88381,37.49405,126.873886,37.527237,1153053000,1147051000,0.00015
1,127.06129,37.650402,127.06409,37.636078,1135069500,1135061200,0.00015
1,127.04675,37.586063,127.047295,37.588943,1123070500,1123070500,5e-05
7,126.907005,37.584816,127.04225,37.47005,1138064000,1165065200,0.0001
3,127.0279,37.557564,126.97455,37.56353,1120057000,1114052000,0.00015
3,126.88937,37.51698,126.88311,37.47783,1156060500,1154551000,0.0002
7,127.142136,37.479412,127.03847,37.569088,1171064700,1120054000,0.00025
6,127.05845,37.494976,126.9651,37.563015,1168060000,1141056500,0.0001
6,126.85927,37.534184,126.9847,37.57201,1150057000,1111061500,0.0001
2,127.01634,37.55699,126.983185,37.565777,1114064500,1114055000,0.0001
5,127.09161,37.55013,127.0044,37.501976,1121586000,1165058100,0.0002
1,126.912766,37.49866,126.91245,37.508156,1156068000,1156066000,0.00035
3,126.90806,37.45953,126.88918,37.502804,1154570000,1153056000,0.0002
3,127.0103,37.484177,127.05012,37.509747,1165053000,1168059000,0.00015
2,127.075226,37.598843,127.05281,37.59532,1126061000,1123071000,0.00015
3,126.92811,37.486557,126.88311,37.47783,1162069500,1154551000,0.00025
5,127.09024,37.601395,127.1101,37.526978,1126058000,1171052000,0.0003
4,126.85927,37.534184,126.94064,37.552467,1150057000,1144060000,0.0003
7,127.07688,37.658607,126.97455,37.56353,1135062400,1114052000,0.00025
7,127.081345,37.64916,127.102036,37.515274,1135061900,1171071000,0.00025
1,127.01824,37.582664,127.00077,37.5796,1129061000,1111064000,0.0003
3,126.95712,37.54675,126.918785,37.587833,1144056500,1138060000,0.0002
1,126.909676,37.549248,126.92121,37.554344,1144068000,1144066000,0.00045
3,127.065765,37.58652,127.00077,37.5796,1123073000,1111064000,0.0001
7,127.0541,37.678062,126.89422,37.516567,1135063000,1156060500,0.0004
3,126.91195,37.609497,126.903175,37.56808,1138056000,1144073000,0.00015
1,127.010704,37.55071,127.017715,37.552692,1114063500,1120061500,0.00025
2,126.95916,37.575596,126.9761,37.557823,1111057000,1114054000,0.0002
5,126.970795,37.60893,127.00353,37.53571,1111056000,1117068500,0.0002
7,127.0541,37.678062,126.99275,37.53361,1135063000,1117065000,0.00025
2,126.83398,37.53139,126.869385,37.552986,1147056000,1150051000,0.00035
4,126.96506,37.556892,126.905846,37.50589,1114068000,1156065000,0.00015
7,127.0745,37.64981,127.060036,37.51189,1135062100,1168058000,0.00065
6,127.02442,37.64114,126.912224,37.59818,1130563500,1138063100,0.0001
5,127.08878,37.578266,127.0346,37.499786,1126057000,1168064000,0.0001
7,127.10092,37.609367,127.01026,37.487865,1126068000,1165053000,0.0001
7,127.14596,37.551018,126.9847,37.57201,1174053000,1111061500,0.00025
5,126.91346,37.5069,126.994446,37.565884,1156066000,1114060500,0.00015
7,127.07508,37.61078,126.92238,37.49412,1126063000,1159068000,0.00025
1,126.94957,37.593525,126.94732,37.59157,1141064000,1141064000,0.00035
6,127.09024,37.601395,127.04451,37.50055,1126058000,1168065000,0.0001
1,127.02442,37.64114,127.01299,37.640015,1130563500,1130566000,0.0003
5,126.91872,37.48602,127.01802,37.487484,1162068500,1165051000,0.0001
7,127.05457,37.666203,127.044334,37.558365,1135070000,1120055000,0.00035
2,127.10615,37.52054,127.07459,37.54247,1171069000,1121571000,0.00025
4,127.033195,37.575626,126.943794,37.58709,1123053600,1141062000,0.0001
6,126.970795,37.60893,127.024506,37.521988,1111056000,1168051000,0.0001
7,126.91231,37.61745,127.12065,37.48295,1138055200,1171064200,5e-05
2,126.965,37.488155,126.959595,37.506313,1159065100,1159060500,0.0001
1,126.91346,37.5069,126.90703,37.49987,1156066000,1156067000,0.0003
4,126.817924,37.56868,126.88982,37.57964,1150063000,1144074000,0.00015
1,127.12221,37.50976,127.11105,37.494446,1171056100,1171063100,0.00015
1,127.00718,37.55233,127.00979,37.556786,1114062500,1114062500,0.0001
5,126.90225,37.531227,127.00353,37.53571,1156056000,1117068500,0.00015
2,126.85964,37.55595,126.88076,37.53633,1150052000,1147055000,0.00015
4,127.06795,37.566452,127.12297,37.50995,1123065000,1171056100,0.0002
1,127.09161,37.55013,127.07441,37.553066,1121586000,1121573000,0.00015
6,126.92811,37.486557,127.060036,37.51189,1162069500,1168058000,0.00015
7,127.065765,37.58652,126.81501,37.569675,1123073000,1150063000,0.0001
1,126.85964,37.55595,126.869385,37.552986,1150052000,1150051000,0.0002
5,126.915825,37.624588,126.9651,37.563015,1138055100,1141056500,0.0001
7,127.033554,37.66777,126.9651,37.563015,1132070000,1141056500,0.0001
1,127.02154,37.568966,127.00471,37.565742,1114067000,1114059000,0.0003
1,127.06574,37.64294,127.06637,37.643738,1135062500,1135062500,0.0002
3,126.85345,37.486706,126.91089,37.51408,1153076000,1156051500,0.0003
4,126.85365,37.533287,126.91547,37.499218,1150055000,1156068000,0.00015
1,127.05457,37.666203,127.0593,37.66221,1135070000,1135072000,0.0003
3,126.95173,37.538967,126.903175,37.56808,1144058500,1144073000,0.0003
2,127.04259,37.470566,127.04451,37.50055,1165065200,1168065000,0.00015
2,126.93872,37.467335,126.97146,37.48722,1162073500,1159064000,0.00015
7,127.11172,37.50696,126.99266,37.560867,1171058000,1114057000,0.0003
2,127.1438,37.53128,127.12682,37.51835,1174070000,1171056600,0.00055
3,126.9526,37.552162,126.97399,37.519577,1144055500,1117063000,0.0004
4,126.85927,37.534184,126.88311,37.47783,1150057000,1154551000,0.00025
1,126.895805,37.502132,126.89981,37.507175,1156072000,1156058500,0.0003
6,127.0187,37.609486,126.95422,37.53429,1129066000,1117057000,0.0001
2,127.11506,37.512753,127.084724,37.48722,1171056200,1168072000,0.0002
6,127.02589,37.552574,127.12065,37.48295,1120059000,1171064200,5e-05
7,126.89468,37.48678,127.04727,37.548042,1153054000,1120066000,0.0002
1,127.06129,37.650402,127.05984,37.651226,1135069500,1135069500,0.0001
3,127.0119,37.58544,126.97455,37.56353,1129055500,1114052000,0.0003
7,126.87253,37.542698,127.060036,37.51189,1147052000,1168058000,0.00025
1,126.900764,37.559643,126.91113,37.561867,1144070000,1144072000,0.0004
7,126.90454,37.570023,127.01026,37.487865,1144073000,1165053000,0.0001
6,126.89468,37.48678,127.01026,37.487865,1153054000,1165053000,0.00015
7,127.08216,37.61453,126.96763,37.530537,1126062000,1117062500,0.0003
7,127.06574,37.64294,127.04451,37.50055,1135062500,1168065000,0.00035
2,127.10063,37.470707,127.12065,37.48295,1168070000,1171064200,0.00015
3,126.944786,37.59682,127.00983,37.606007,1141066000,1129063000,0.00025
3,127.044174,37.604347,127.02061,37.568264,1129072500,1114067000,0.0001
4,127.05457,37.666203,127.017006,37.616756,1135070000,1130557500,5e-05
1,126.89468,37.48678,126.8956,37.484562,1153054000,1153054000,0.0005
3,126.86243,37.501842,126.82924,37.53976,1153072000,1147060000,0.0002
7,127.135025,37.55229,126.9289,37.50731,1174057000,1159066000,0.0002
3,126.90454,37.570023,126.93197,37.612537,1144073000,1138052000,0.0002
6,126.94212,37.542072,127.0592,37.545345,1144059000,1120069000,0.00015
2,126.856476,37.492092,126.8956,37.484562,1153075000,1153054000,0.00035
4,126.95135,37.53449,126.99636,37.587566,1117057000,1111065000,0.00015
1,127.0698,37.663853,127.05984,37.651226,1135067000,1135069500,0.0003
1,126.92183,37.613224,126.92166,37.613743,1138057000,1138057000,0.0003
2,127.06539,37.53468,127.047646,37.52253,1121584700,1168056500,0.00015
5,127.03218,37.52906,126.925804,37.524593,1168054500,1156054000,0.0001
4,126.91593,37.604206,126.983185,37.565777,1138062500,1114055000,0.0003
6,127.04259,37.470566,126.920395,37.46958,1165065200,1162077500,5e-05
1,126.87425,37.51936,126.8692,37.51106,1147063000,1147068000,0.00025
7,126.815445,37.55941,127.01026,37.487865,1150062000,1165053000,5e-05
7,127.079926,37.668083,126.98542,37.478188,1135066500,1165061000,0.0002
2,127.083,37.50547,127.060036,37.51189,1171065000,1168058000,0.00015
3,126.90513,37.50257,126.87268,37.545135,1156067000,1147052000,0.00015
3,126.90225,37.531227,126.839645,37.522083,1156056000,1147059000,0.0002
6,127.05039,37.630737,127.0855,37.534027,1135057000,1121583000,5e-05
4,126.98612,37.479507,127.00353,37.53571,1165061000,1117068500,0.0002
6,127.0187,37.609486,126.88982,37.57964,1129066000,1144074000,0.00015
2,127.11519,37.530403,127.1448,37.53016,1171052000,1174070000,0.0003
3,126.9153,37.47654,126.925804,37.524593,1162076500,1156054000,0.00015
4,126.90225,37.531227,126.9651,37.563015,1156056000,1141056500,0.0001
7,126.98984,37.48901,127.05281,37.59532,1165062100,1123071000,0.0001
4,126.87894,37.536404,126.88311,37.47783,1147055000,1154551000,5e-05
1,127.02589,37.552574,127.04727,37.548042,1120059000,1120066000,0.00035
1,127.13365,37.539375,127.13735,37.55236,1174062000,1174057000,0.00015
2,127.07983,37.536068,127.060036,37.51189,1121582000,1168058000,0.00035
1,127.08305,37.529644,127.09418,37.53599,1121583000,1121587000,0.00015
1,126.95712,37.54675,126.95451,37.54658,1144056500,1144056500,0.00045
1,127.0745,37.64981,127.0721,37.6377,1135062100,1135061100,0.0002
1,127.02442,37.64114,127.02027,37.643963,1130563500,1130562500,0.0004
1,127.013824,37.639168,127.015785,37.632473,1130566000,1130561500,0.00035
1,126.91195,37.609497,126.90982,37.609818,1138056000,1138056000,0.00015
7,127.05457,37.666203,127.13141,37.49576,1135070000,1171063200,0.00025
1,126.83997,37.523254,126.84235,37.510254,1147059000,1147064000,0.00015
6,127.152504,37.55046,127.03232,37.575073,1174054000,1123053600,5e-05
6,127.03604,37.641758,126.9761,37.557823,1132051200,1114054000,5e-05
3,127.06953,37.48678,127.01802,37.487484,1168067000,1165051000,0.0002
3,126.8937,37.586803,126.94108,37.562218,1138065000,1141058500,0.0002
1,126.87253,37.542698,126.873886,37.527237,1147052000,1147051000,0.0003
2,127.11746,37.503742,127.10325,37.48732,1171059000,1168075000,0.00015
4,126.952415,37.498062,126.97455,37.56353,1159053000,1114052000,0.0003
2,127.06539,37.53468,127.03564,37.51618,1121584700,1168053100,0.0001
1,126.952415,37.498062,126.95834,37.4919,1159053000,1162054500,0.0001
5,127.061356,37.57908,127.04451,37.50055,1123057000,1168065000,0.0001
5,127.13365,37.539375,127.05012,37.509747,1174062000,1168059000,0.0002
2,127.00137,37.498676,127.02878,37.49143,1165058100,1165052000,0.0001
7,127.135025,37.55229,127.034706,37.477028,1174057000,1165065100,0.0001
3,126.94212,37.542072,127.00353,37.53571,1144059000,1117068500,0.0002
1,126.915825,37.624588,126.93197,37.612537,1138055100,1138052000,0.00025
1,127.05457,37.666203,127.051956,37.651188,1135070000,1132051400,0.00025
5,126.96029,37.480988,126.9761,37.557823,1162057500,1114054000,0.00015
4,127.0463,37.541977,126.983185,37.565777,1120065000,1114055000,0.00015
5,126.970795,37.60893,126.96763,37.530537,1111056000,1117062500,0.00015
2,126.95944,37.603443,126.96143,37.569378,1111055000,1141052000,0.0004
5,126.942856,37.503136,127.05012,37.509747,1159054000,1168059000,0.0002
5,127.04429,37.647995,127.01622,37.57605,1132051100,1111070000,5e-05
2,126.912766,37.49866,126.8956,37.484562,1156068000,1153054000,0.0002
2,127.1486,37.49973,127.12065,37.48295,1171055000,1171064200,0.00015
7,126.91231,37.61745,127.0346,37.499786,1138055200,1168064000,0.0002
4,126.92659,37.506725,126.9651,37.563015,1159066000,1141056500,0.00015
7,127.036514,37.607403,127.01026,37.487865,1129071500,1165053000,0.00015
1,126.891136,37.480804,126.88311,37.47783,1153059500,1154551000,0.0005
1,126.99152,37.57191,126.99636,37.587566,1111061500,1111065000,0.0003
7,127.06712,37.657173,127.104614,37.52193,1135064000,1171069000,0.0004
3,126.98734,37.581936,126.94108,37.562218,1111060000,1141058500,0.0002
3,126.91195,37.609497,126.93307,37.57328,1138056000,1141061500,0.0002
1,126.90119,37.488407,126.88311,37.47783,1156071000,1154551000,0.00035
5,126.862595,37.510986,126.94108,37.562218,1147068000,1141058500,5e-05
6,127.01775,37.498066,126.9718,37.58164,1165053100,1111051500,5e-05
3,127.07246,37.625233,127.0538,37.665268,1135059500,1135070000,5e-05
4,126.93342,37.496326,127.0044,37.501976,1159055000,1165058100,0.0001
2,126.90776,37.592525,126.91113,37.561867,1138063200,1144072000,0.00015
2,127.1438,37.53128,127.134575,37.50432,1174070000,1171057000,0.0003
3,127.06007,37.45528,127.01026,37.487865,1165066000,1165053000,5e-05
2,127.051125,37.48971,127.08557,37.493286,1168065600,1168073000,0.0003
1,126.96731,37.548874,126.94834,37.53954,1117055500,1144058500,0.00025
3,127.0297,37.56745,127.0282,37.606945,1120053500,1129068500,0.00015
2,126.95712,37.54675,126.93307,37.57328,1144056500,1141061500,0.00025
3,126.96807,37.538246,127.032486,37.525246,1117056000,1168054500,0.0002
2,126.97749,37.490883,127.01026,37.487865,1159063000,1165053000,0.0001
1,126.91872,37.48602,126.91791,37.48581,1162068500,1162068500,0.00045
1,126.92868,37.548557,126.925835,37.548786,1144065500,1144065500,0.00035
4,127.004036,37.60825,127.00989,37.552746,1129064000,1114063500,0.00015
4,126.92183,37.613224,126.99636,37.587566,1138057000,1111065000,0.00025
1,126.968124,37.581764,126.972786,37.572796,1111051500,1111053000,0.00015
1,127.03593,37.58501,127.02956,37.588108,1123054500,1129060000,0.0004
4,127.10157,37.54429,127.05458,37.50417,1121581000,1168063000,0.0001
1,126.94349,37.584732,126.94732,37.59157,1141062000,1141064000,0.00015
2,126.86822,37.5168,126.906555,37.521545,1147067000,1156053500,0.00015
7,127.0541,37.678062,126.9651,37.563015,1135063000,1141056500,0.0002
3,126.95124,37.58385,126.94696,37.54184,1141065500,1144059000,0.0003
7,127.10063,37.470707,126.88311,37.47783,1168070000,1154551000,0.0001
6,127.03106,37.657215,126.9847,37.57201,1132068100,1111061500,0.00015
3,126.94349,37.584732,127.00077,37.5796,1141062000,1111064000,0.0002
2,126.94212,37.542072,126.9135,37.547806,1144059000,1144068000,0.0002
2,126.83997,37.523254,126.84143,37.551735,1147059000,1150061500,0.00025
7,126.80857,37.568462,127.047646,37.52253,1150064000,1168056500,5e-05
1,126.9198,37.46069,126.89868,37.455036,1162071500,1154567000,0.00055
3,126.8314,37.519863,126.89422,37.516567,1147061100,1156060500,0.00025
2,127.00718,37.55233,126.97455,37.56353,1114062500,1114052000,5e-05
1,127.036644,37.515,127.02557,37.511536,1168053100,1168052100,0.00015
2,127.026634,37.5611,126.9847,37.57201,1120052000,1111061500,0.00015
2,127.06953,37.48678,127.05012,37.509747,1168067000,1168059000,0.00015
3,126.94349,37.584732,126.91838,37.621952,1141062000,1138055100,0.00025
1,126.97213,37.562176,126.9651,37.563015,1114052000,1141056500,0.0004
1,126.96029,37.480988,126.95408,37.498253,1162057500,1159053000,0.0002
7,126.90518,37.55489,127.04362,37.602173,1144069000,1129072500,0.0001
7,127.0187,37.609486,127.05458,37.50417,1129066000,1168063000,0.00015
4,127.05039,37.630737,127.01622,37.57605,1135057000,1111070000,0.00015
